Year	Day	Height	Biomass	Grazed	Density	Cover	WeedBiomass	tovNum	InsectBiomass	LATotal	LAGreen	Digestability	GreenBiomass	DeadBiomass	GooseGrazing	SpilledGrain
1	64	4.6656	70.3736	0	12.4212	0.503335	0.835737	65	13.8127	1.1664	0.2916	0.511925	17.5934	52.7802	6.01551	8.03898
1	65	4.6656	70.5967	0	12.4606	0.503335	1.02404	65	13.8748	1.1664	0.2916	0.515046	17.6492	52.9475	6.01551	7.91839
1	66	4.6656	71.2819	0	12.5815	0.503335	1.29391	65	14.0191	1.1664	0.2916	0.524514	17.8205	53.4614	6.01551	7.79962
1	67	4.6656	71.5157	0	12.6228	0.503335	1.48109	65	14.0827	1.1664	0.2916	0.527704	17.8789	53.6368	6.01551	7.68262
1	68	4.6656	71.5157	0	12.6228	0.503335	1.60801	65	14.1018	1.1664	0.2916	0.527704	17.8789	53.6368	6.01551	7.56738
1	69	4.6656	72.4955	0	12.7957	0.503335	1.90369	65	14.2944	1.1664	0.2916	0.540845	18.1239	54.3717	6.01551	7.45387
1	70	4.6656	72.9967	0	12.8842	0.503335	2.11907	65	14.4027	1.1664	0.2916	0.54743	18.2492	54.7475	6.01551	7.34207
1	71	4.6656	72.9967	0	12.8842	0.503335	2.25962	65	14.4239	1.1664	0.2916	0.54743	18.2492	54.7475	6.01551	7.23194
1	72	4.6656	73.2587	0	12.9304	0.503335	2.44263	65	14.4911	1.1664	0.2916	0.550837	18.3147	54.944	6.01551	7.12346
1	73	4.6656	74.0621	0	13.0722	0.503335	2.70353	65	14.6518	1.1664	0.2916	0.561133	18.5155	55.5466	6.01551	7.0166
1	74	4.6656	75.1567	0	13.2654	0.503335	3.02917	65	14.8663	1.1664	0.2916	0.574807	18.7892	56.3675	6.01551	6.91136
1	75	4.6656	76.5543	0	13.5121	0.503335	3.39121	65	15.132	1.1664	0.2916	0.591698	19.1386	57.4157	6.01551	6.80769
1	76	4.6656	77.9817	0	13.7641	0.503335	3.6527	65	15.3871	1.1664	0.2916	0.608323	19.4954	58.4862	6.01551	6.70557
1	77	4.6656	75.9662	0	13.4083	0.49427	3.85825	65	15.1137	1.13625	0.311697	0.611197	20.839	55.1272	6.01551	6.60499
1	78	4.6656	73.152	0	12.9116	0.481335	3.99233	65	14.709	1.09416	0.339759	0.615475	22.7152	50.4369	6.01551	6.50591
1	79	4.6656	69.7023	0	12.3027	0.465026	4.15668	65	14.2129	1.04256	0.374158	0.62119	25.015	44.6873	6.01551	6.40832
1	80	4.6656	66.513	0	11.7398	0.449493	4.30862	65	13.7542	0.994859	0.40596	0.627001	27.1412	39.3718	6.01551	6.3122
1	81	4.6656	63.347	0	11.181	0.433627	4.45945	65	13.2988	0.947505	0.43753	0.633348	29.2518	34.0952	6.01551	6.21752
1	82	4.6656	59.8856	0	10.57	0.415757	4.62436	65	12.801	0.895731	0.472046	0.641055	31.5594	28.3262	6.01551	6.12425
1	83	4.7241	58.2723	0	10.1802	0.407237	4.72862	65	12.5598	0.8716	0.4968	0.644961	33.2144	25.0579	6.06095	6.03239
1	84	5.4336	59.4912	0	9.24695	0.429248	4.86001	65	12.6018	0.934667	0.559867	0.662479	35.6353	23.8559	6.55654	5.9419
1	85	6.0156	60.1627	0	8.57556	0.446692	4.96779	65	12.5866	0.9864	0.6116	0.671828	37.3028	22.8599	6.88172	5.85277
1	86	6.3896	60.1627	0	8.14154	0.457619	5.03705	65	12.5117	1.01964	0.644844	0.671828	38.0482	22.1146	7.05222	5.76498
1	87	6.8466	60.1627	0	7.66736	0.470679	5.12168	65	12.4202	1.06027	0.685467	0.671828	38.8954	21.2673	7.21963	5.67851
1	88	7.7286	62.7429	0	7.18819	0.495002	5.28501	65	12.6332	1.13867	0.763867	0.705884	42.0906	20.6522	7.41514	5.59333
1	89	8.8621	67.6029	0	6.85482	0.524626	5.38445	65	13.1235	1.23942	0.864622	0.762974	47.1598	20.443	7.42062	5.50943
1	90	10.0406	73.0388	0	6.61547	0.553585	5.38445	65	13.6754	1.34418	0.969378	0.8	52.6732	20.3656	7.13266	5.42679
1	91	11.2611	79.0638	0	6.44834	0.581718	5.38445	65	14.3067	1.45267	1.07787	0.8	58.6647	20.3991	6.51893	5.34539
1	92	12.0431	82.927	0	6.35792	0.598805	5.38445	65	14.7116	1.52218	1.14738	0.8	62.5082	20.4188	5.95732	5.26521
1	93	12.3776	82.927	0	6.19894	0.605898	5.38445	65	14.6353	1.55191	1.17711	0.8	62.8994	20.0276	5.67695	5.18623
1	94	12.7081	82.927	0	6.04949	0.612784	5.38445	65	14.5599	1.58129	1.20649	0.8	63.2715	19.6555	5.37566	5.10844
1	95	13.1336	82.927	0	5.86736	0.621473	5.38445	65	14.4628	1.61911	1.24431	0.8	63.7306	19.1964	4.95335	5.03181
1	96	13.5201	82.927	0	5.71119	0.629195	5.38445	65	14.3746	1.65347	1.27867	0.8	64.1295	18.7975	4.5369	4.95633
1	97	13.8541	82.927	0	5.58277	0.639839	5.38445	65	14.2983	1.70201	1.32721	0.8	64.6656	18.2614	4.15017	4.88199
1	98	14.2891	82.927	0	5.42393	0.657164	5.38445	65	14.199	1.78417	1.40937	0.8	65.5066	17.4204	3.60991	4.80876
1	99	14.8101	82.927	0	5.24519	0.676821	5.38445	65	14.0801	1.88258	1.50778	0.8	66.4172	16.5098	2.91087	4.73663
1	100	15.6126	88.6989	0	5.33926	0.704917	5.38445	65	14.7686	2.03417	1.65937	0.8	72.3559	16.343	1.71758	4.66558
1	101	16.4381	94.9316	0	5.44392	0.731272	5.38445	65	15.5215	2.19009	1.81529	0.8	78.6856	16.246	0.347486	4.59559
1	102	17.3391	103.882	0	5.66451	0.757358	5.38445	65	16.6675	2.36028	1.98548	0.8	87.3862	16.4959	0.0088845	4.52666
1	103	18.1911	111.04	0	5.78604	0.779692	5.38445	65	17.5541	2.52122	2.14642	0.8	94.5333	16.5071	0.0088845	4.45876
1	104	18.8176	113.542	0	5.72936	0.794792	5.38445	65	17.7889	2.63956	2.26476	0.8	97.4199	16.1223	0.0088845	4.39188
1	105	19.4311	116.156	0	5.68527	0.808576	5.38445	65	18.0436	2.75544	2.38064	0.8	100.356	15.7998	0.0088845	4.326
1	106	19.8801	116.156	0	5.56301	0.818073	5.38445	65	17.9412	2.84025	2.46545	0.8	100.828	15.328	0.0088845	4.26111
1	107	20.4911	118.971	0	5.53581	0.830245	5.38445	65	18.2267	2.95566	2.58086	0.8	103.884	15.0864	0.0088845	4.19719
1	108	21.3271	127.814	0	5.72461	0.84559	5.38445	65	19.3714	3.11357	2.73877	0.8	112.428	15.3858	0.0088845	4.13424
1	109	22.4431	143.348	0	6.11472	0.863935	5.38445	65	21.4626	3.32437	2.94957	0.8	127.187	16.1615	0.0088845	4.07222
1	110	25.1769	160.121	0	6.11688	0.893274	5.38445	65	23.3716	3.72915	3.35435	0.8	144.028	16.0931	0.0088845	4.01114
1	111	28.225	178.072	0	6.09314	0.918051	5.38445	65	25.3868	4.16942	3.79462	0.8	162.065	16.0073	0.0088845	3.95097
1	112	31.348	197.083	0	6.09257	0.937483	5.38445	65	27.545	4.62053	4.24573	0.8	181.096	15.9866	0.0088845	3.89171
1	113	32.55	216.398	0	6.45003	0.93918	5.38445	65	30.1877	4.6664	4.2916	0.8	199.017	17.3809	0.0088845	3.83333
1	114	33.5635	235.94	0	6.82627	0.93918	5.38445	65	32.9074	4.6664	4.2916	0.8	216.989	18.9504	0.0088845	3.77583
1	115	34.3649	255.706	0	7.23049	0.93918	5.38445	65	35.7095	4.6664	4.2916	0.8	235.168	20.538	0.0088845	3.71919
1	116	34.8653	263.701	0	7.35254	0.93918	5.38445	65	36.8027	4.6664	4.2916	0.8	242.521	21.1802	0.0088845	3.66341
1	117	35.368	271.784	0	7.47316	0.93918	5.38445	65	37.9086	4.6664	4.2916	0.8	249.955	21.8294	0.0088845	3.60846
1	118	36.2778	292.211	0	7.83875	0.93918	5.38445	65	40.7858	4.6664	4.2916	0.8	268.741	23.4701	0.0088845	3.55433
1	119	37.2573	312.854	0	8.17764	0.93918	5.38445	65	43.6796	4.6664	4.2916	0.8	287.726	25.1281	0.0088845	3.50101
1	120	38.4298	333.711	0	8.46342	0.93918	5.38315	65	46.5616	4.6664	4.2916	0.8	306.908	26.8033	0.0088845	3.4485
1	121	39.7823	354.78	0	8.69937	0.93918	5.25926	65	49.416	4.6664	4.2916	0.8	326.285	28.4955	0.0088845	3.39677
1	122	41.1611	376.059	0	8.91956	0.93918	5.13296	65	52.2956	4.6664	4.2916	0.8	345.854	30.2046	0.0088845	3.34582
1	123	42.4663	397.544	0	9.14602	0.93918	5.0134	65	55.2242	4.6664	4.2916	0.8	365.613	31.9303	0.0088845	3.29563
1	124	43.7357	419.233	0	9.37133	0.93918	4.89711	65	58.1924	4.6664	4.2916	0.8	385.561	33.6723	0.0088845	3.2462
1	125	44.6626	419.207	0	9.18052	0.939169	4.76668	65	57.9571	4.6661	4.2913	0.8	385.534	33.6723	0.0088845	3.1975
1	126	44.6539	419.128	0	9.18056	0.939137	4.63369	65	57.9272	4.66523	4.29043	0.8	385.456	33.6723	0.0088845	3.14954
1	127	44.6461	419.058	0	9.18059	0.939109	4.51502	65	57.9004	4.66445	4.28965	0.8	385.385	33.6723	0.0088845	3.1023
1	128	44.6392	418.996	0	9.18062	0.939084	4.4112	65	57.877	4.66376	4.28896	0.8	385.324	33.6723	0.0088845	3.05576
1	129	44.6315	418.927	0	9.18065	0.939056	4.29342	65	57.8505	4.66299	4.28819	0.8	385.254	33.6723	0.0088845	3.00993
1	130	44.6247	418.866	0	9.18068	0.939031	4.19053	65	57.8273	4.66231	4.28751	0.8	385.193	33.6723	0.0088845	2.96478
1	131	44.6199	418.823	0	9.1807	0.939013	4.11811	65	57.811	4.66183	4.28703	0.8	385.151	33.6723	0.0088845	2.92031
1	132	44.6149	418.777	0	9.18072	0.938995	4.04113	65	57.7937	4.66133	4.28653	0.8	385.105	33.6723	0.0088845	2.8765
1	133	44.6095	418.729	0	9.18075	0.938975	3.95933	65	57.7752	4.66079	4.28599	0.8	385.057	33.6723	0.0088845	2.83336
1	134	44.6043	418.682	0	9.18077	0.938956	3.88029	65	57.7574	4.66027	4.28547	0.8	385.01	33.6723	0.0088845	2.79086
1	135	44.5983	418.629	0	9.1808	0.938934	3.78989	65	57.7371	4.65967	4.28487	0.8	384.957	33.6723	0.0088845	2.74899
1	136	44.593	418.581	0	9.18082	0.938915	3.70955	65	57.719	4.65914	4.28434	0.8	384.909	33.6723	0.0088845	2.70776
1	137	44.5885	418.541	0	9.18084	0.938898	3.64104	65	57.7035	4.65869	4.28389	0.8	384.869	33.6723	0.0088845	2.66714
1	138	44.5836	418.497	0	9.18086	0.93888	3.56674	65	57.6868	4.6582	4.2834	0.8	384.825	33.6723	0.0088845	2.62713
1	139	44.5783	418.449	0	9.18088	0.938861	3.48579	65	57.6685	4.65767	4.28287	0.8	384.777	33.6723	0.0088845	2.58773
1	140	44.5739	418.409	0	9.1809	0.938845	3.41887	65	57.6535	4.65723	4.28243	0.8	384.737	33.6723	0.0088845	2.54891
1	141	44.569	418.365	0	9.18092	0.938827	3.36099	65	57.6392	4.65674	4.28194	0.8	384.693	33.6723	0.0088845	2.51068
1	142	44.5642	418.323	0	9.18094	0.938809	3.31884	65	57.6274	4.65626	4.28146	0.8	384.65	33.6723	0.0088845	2.47302
1	143	44.5595	418.28	0	9.18096	0.938792	3.27677	65	57.6157	4.65579	4.28099	0.8	384.607	33.6723	0.0088845	2.43592
1	144	44.5549	418.239	0	9.18098	0.938775	3.23642	65	57.6045	4.65533	4.28053	0.8	384.566	33.6723	0.0088845	2.39938
1	145	10	83.6403	0	7.60366	0.93876	0.639924	65	23.0377	0.930983	0.856023	0.8	384.529	33.6723	0.0088845	2.36339
1	146	10	82.5147	0	7.50133	0.423669	0.835387	65	14.4287	0.918454	0.864376	0.8	77.6562	4.85843	7.1473	2.32794
1	147	10	76.4974	0	6.95431	0.400036	1.04872	65	13.5522	0.851477	0.909027	0.8	81.6677	-5.17031	7.1473	2.29302
1	148	10	70.4984	0	6.40895	0.375511	1.26141	65	12.6784	0.784704	0.953542	0.8	85.667	-15.1686	7.1473	2.25863
1	149	10	64.267	0	5.84246	0.348974	1.48233	65	11.7707	0.715343	0.999783	0.8	89.8213	-25.5543	7.1473	2.22475
1	150	10	57.0719	0	5.18836	0.316927	1.73742	65	10.7227	0.635256	1.05317	0.8	94.618	-37.5461	7.1473	2.19138
1	151	11.5365	69.0582	0	5.50857	0.369055	2.03557	65	12.2271	0.767561	1.1926	0.8	107.299	-38.2413	6.33561	2.15851
1	152	13.047	82.1195	0	5.84605	0.41789	2.31529	65	13.8971	0.901827	1.32687	0.8	120.823	-38.7037	5.0423	2.12613
1	153	14.5085	96.1761	0	6.20151	0.461541	2.4177	65	15.7018	1.03174	1.45678	0.8	135.797	-39.6212	3.32223	2.09424
1	154	15.9335	111.162	0	6.56462	0.500947	2.4177	65	17.6397	1.15841	1.58345	0.8	151.949	-40.7874	1.20189	2.06282
1	155	17.609	127.18	0	6.83433	0.543608	2.4177	65	19.6762	1.30734	1.73238	0.8	168.529	-41.3486	0.0088845	2.03188
1	156	19.2645	144.325	0	7.12207	0.588755	2.4177	65	21.8876	1.48094	1.90598	0.8	185.747	-41.4222	0.0088845	2.0014
1	157	20.9845	163.352	0	7.43031	0.661591	2.4177	65	24.3683	1.80583	2.23087	0.8	201.8	-38.4482	0.0088845	1.97138
1	158	22.6975	184.036	0	7.76606	0.721306	2.4177	65	27.1011	2.1294	2.55444	0.8	220.771	-36.7347	0.0088845	1.94181
1	159	24.499	206.256	0	8.08878	0.772774	2.4177	65	30.0454	2.46968	2.89472	0.8	241.753	-35.4972	0.0088845	1.91268
1	160	26.311	229.831	0	8.41533	0.814958	2.4177	65	33.1921	2.81195	3.23699	0.8	264.571	-34.7401	0.0088845	1.88399
1	161	28.6152	254.797	0	8.60359	0.855129	2.4177	65	36.4365	3.21985	3.64489	0.8	288.432	-33.6348	0.0088845	1.85573
1	162	32.5586	281.357	0	8.38404	0.897066	2.4177	65	39.5474	3.78945	4.21449	0.8	312.915	-31.5581	0.0088845	1.8279
1	163	36.2113	309.112	0	8.30694	0.924998	2.4177	65	42.9053	4.31706	4.7421	0.8	339.546	-30.4339	0.0088845	1.80048
1	164	37.7788	337.129	0	8.69363	0.929953	2.4177	65	46.7785	4.43098	4.85602	0.8	369.468	-32.3389	0.0088845	1.77347
1	165	38.8795	365.182	0	9.15714	0.929953	2.4177	65	50.7638	4.43098	4.85602	0.8	400.212	-35.0299	0.0088845	1.74687
1	166	39.8858	393.268	0	9.61869	0.929953	2.4177	65	54.7754	4.43098	4.85602	0.8	430.992	-37.724	0.0088845	1.72067
1	167	40.884	421.379	0	10.0606	0.929953	2.4177	65	58.7929	4.43098	4.85602	0.8	461.8	-40.4206	0.0088845	1.69486
1	168	10	89.9025	0	8.17295	0.929953	0.48354	65	25.1111	0.886197	0.971205	0.8	492.632	-43.1193	0.0088845	1.66943
1	169	10	84.199	0	7.65445	0.392246	0.81817	65	14.6805	0.829976	1.00869	0.8	102.329	-18.1296	7.1473	1.64439
1	170	10	72.8687	0	6.62443	0.350124	1.17391	65	13.0231	0.71829	1.08314	0.8	109.882	-37.0134	7.1473	1.61973
1	171	10	62.1076	0	5.64615	0.307418	1.51178	65	11.4491	0.612214	1.15386	0.8	117.056	-54.9486	7.1473	1.59543
1	172	11.2665	75.312	0	6.13965	0.34247	1.82919	65	13.202	0.698774	1.28378	0.8	138.363	-63.0506	6.51576	1.5715
1	173	12.918	89.6357	0	6.44027	0.397908	2.13502	65	15.0344	0.845574	1.43058	0.8	151.65	-62.0142	5.17269	1.54793
1	174	14.503	104.97	0	6.77096	0.446713	2.26132	65	17.0075	0.986463	1.57147	0.8	167.221	-62.2511	3.3311	1.52471
1	175	16.163	121.3	0	7.06753	0.493591	2.26132	65	19.0947	1.13402	1.71903	0.8	183.875	-62.5752	0.819538	1.50184
1	176	17.723	138.508	0	7.39775	0.534019	2.26132	65	21.3373	1.27269	1.85769	0.8	202.175	-63.6672	0.0088845	1.47931
1	177	19.5835	157.035	0	7.62917	0.592554	2.26132	65	23.7105	1.49641	2.08142	0.8	218.426	-61.3913	0.0088845	1.45712
1	178	21.5335	177.493	0	7.87683	0.673344	2.26132	65	26.3549	1.86475	2.44975	0.8	233.176	-55.683	0.0088845	1.43526
1	179	23.2095	199.384	0	8.23577	0.729855	2.26132	65	29.2783	2.18132	2.76633	0.8	252.856	-53.4726	0.0088845	1.41373
1	180	25.005	222.613	0	8.56038	0.779594	2.26132	65	32.3764	2.52047	3.10548	0.8	274.282	-51.6689	0.0088845	1.39253
1	181	26.892	247.054	0	8.85751	0.822031	2.26132	65	35.6367	2.87691	3.46192	0.8	297.291	-50.2374	0.0088845	1.37164
1	182	28.907	272.486	0	9.1111	0.854899	2.26132	65	39.0176	3.21721	3.80222	0.8	322.034	-49.548	0.0088845	1.35107
1	183	32.1484	299.079	0	9.0224	0.890436	2.26132	65	42.2937	3.68542	4.27042	0.8	346.553	-47.4745	0.0088845	1.3308
1	184	35.5504	326.66	0	8.93724	0.918413	2.26132	65	45.6824	4.17681	4.76182	0.8	372.412	-45.7523	0.0088845	1.31084
1	185	37.6469	354.561	0	9.17437	0.928045	2.26132	65	49.4174	4.3862	4.9712	0.8	401.85	-47.2895	0.0088845	1.29118
1	186	38.5865	382.389	0	9.6596	0.928045	2.26132	65	53.4056	4.3862	4.9712	0.8	433.391	-51.0011	0.0088845	1.27181
1	187	39.6757	410.141	0	10.0832	0.928045	2.26132	65	57.3478	4.3862	4.9712	0.8	464.843	-54.7024	0.0088845	1.25273
1	188	40.85	437.81	0	10.4614	0.928045	2.26132	65	61.2583	4.3862	4.9712	0.8	496.202	-58.3927	0.0088845	1.23394
1	189	41.9128	465.391	0	10.845	0.928045	2.26132	65	65.181	4.3862	4.9712	0.8	527.463	-62.0715	0.0088845	1.21543
1	190	43.0267	492.881	0	11.195	0.928045	2.26132	65	69.0781	4.3862	4.9712	0.8	558.619	-65.7379	0.0088845	1.1972
1	191	44.1514	520.274	0	11.5229	0.928045	2.22455	65	72.9527	4.3862	4.9712	0.8	589.665	-69.3914	0.0088845	1.17924
1	192	45.2434	547.566	0	11.8409	0.928045	2.12452	65	76.8098	4.3862	4.9712	0.8	620.597	-73.0314	0.0088845	1.16155
1	193	46.3191	574.751	0	12.1463	0.928045	2.02598	65	80.6548	4.3862	4.9712	0.8	651.408	-76.6573	0.0088845	1.14413
1	194	47.5385	601.826	0	12.3989	0.928045	1.91428	65	84.4484	4.3862	4.9712	0.8	682.094	-80.2684	0.0088845	1.12697
1	195	10	125.757	0	11.4325	0.928045	0.359229	65	35.283	0.877239	0.994241	0.8	712.65	-83.8641	0.0088845	1.11006
1	196	10	118.464	0	10.7695	0.390929	0.676822	65	19.8337	0.826367	1.02816	0.8	147.392	-28.9275	7.1473	1.09341
1	197	10	102.624	0	9.32949	0.349181	1.02877	65	17.4948	0.715873	1.10182	0.8	157.952	-55.3274	7.1473	1.07701
1	198	10	86.0385	0	7.82168	0.302397	1.39728	65	15.0457	0.600175	1.17895	0.8	169.009	-82.9706	7.1473	1.06086
1	199	11.583	98.72	0	7.8455	0.349992	1.76349	65	16.6548	0.71795	1.33495	0.8	183.559	-84.8393	6.30307	1.04494
1	200	13.5415	112.538	0	7.73912	0.414462	2.12617	65	18.3494	0.892039	1.50904	0.8	190.379	-77.8401	4.51262	1.02927
1	201	15.406	127.347	0	7.76221	0.469886	2.13701	65	20.1618	1.05777	1.67477	0.8	201.629	-74.2817	2.03974	1.01383
1	202	17.2475	143.051	0	7.83951	0.519475	2.13701	65	22.1132	1.22146	1.83846	0.8	215.312	-72.2601	0.0088845	0.998622
1	203	19.0195	159.555	0	7.96996	0.56332	2.13701	65	24.201	1.38092	1.99792	0.8	230.844	-71.2896	0.0088845	0.983643
1	204	20.99	177.815	0	8.08616	0.650718	2.13701	65	26.5088	1.75313	2.37013	0.8	240.395	-62.5807	0.0088845	0.968888
1	205	23.26	197.773	0	8.15225	0.729949	2.13701	65	29.0048	2.18191	2.79891	0.8	253.7	-55.9266	0.0088845	0.954355
1	206	25.4115	219.049	0	8.2937	0.788384	2.13701	65	31.7268	2.5883	3.2053	0.8	271.266	-52.2172	0.0088845	0.94004
1	207	27.574	241.411	0	8.44863	0.834381	2.13701	65	34.6102	2.99677	3.61377	0.8	291.115	-49.7038	0.0088845	0.925939
1	208	32.5387	265.371	0	7.91239	0.893509	2.13701	65	37.0955	3.73283	4.34983	0.8	309.235	-43.8634	0.0088845	0.91205
1	209	37.2517	290.319	0	7.58969	0.927658	2.13701	65	39.7873	4.37724	4.99424	0.8	331.241	-40.9224	0.0088845	0.898369
1	210	38.7715	315.092	0	7.92256	0.927658	2.13701	65	43.1816	4.37724	4.99424	0.8	359.507	-44.4144	0.0088845	0.884894
1	211	40.3028	339.687	0	8.22432	0.927658	2.13701	65	46.5464	4.37724	4.99424	0.8	387.569	-47.8813	0.0088845	0.87162
1	212	41.8139	364.102	0	8.50429	0.927658	2.13701	65	49.8884	4.37724	4.99424	0.8	415.424	-51.3226	0.0088845	0.858546
1	213	43.3951	388.331	0	8.74716	0.927658	2.13701	65	53.1866	4.37724	4.99424	0.8	443.069	-54.7379	0.0088845	0.845668
1	214	45.2253	412.374	0	8.92094	0.927658	2.00186	65	56.3793	4.37724	4.99424	0.8	470.501	-58.1269	0.0088845	0.832983
1	215	47.125	436.226	0	9.06443	0.927658	1.82785	65	59.5215	4.37724	4.99424	0.8	497.715	-61.489	0.0088845	0.820488
1	216	48.3465	459.885	0	9.31949	0.927658	1.71595	65	62.7987	4.37724	4.99424	0.8	524.708	-64.8238	0.0088845	0.808181
1	217	47.9558	468.347	3	9.56675	0.927658	1.56106	65	66.0647	4.2414	4.83925	0.8	551.479	-68.1311	0.0088845	0.796058
1	218	46.9077	453.301	3	9.46197	0.921495	1.40471	65	64.0039	4.10514	4.68384	0.8	534.318	-66.0167	0.0088845	0.784117
1	219	45.3487	438.227	3	9.45499	0.914794	1.25892	65	62.0606	3.96862	4.52817	0.8	517.129	-63.9022	0.0088845	0.772356
1	220	43.789	423.144	3	9.44751	0.907516	1.10594	65	60.1152	3.83203	4.37243	0.8	499.931	-61.7873	0.0088845	0.76077
1	221	42.2287	408.056	3	9.43947	0.899615	0.949659	65	58.1685	3.69539	4.21663	0.8	482.728	-59.672	0.0088845	0.749359
1	222	40.6679	392.963	3	9.43083	0.891035	0.791274	65	56.2208	3.55871	4.06078	0.8	465.519	-57.5562	0.0088845	0.738118
1	223	39.1064	377.862	3	9.4215	0.881717	0.627802	65	54.2712	3.42195	3.90485	0.8	448.302	-55.44	0.0088845	0.727047
1	224	37.5445	362.758	3	9.41141	0.8716	0.465824	65	52.3214	3.28517	3.7489	0.8	431.081	-53.3232	0.0088845	0.716141
1	225	35.9825	347.654	3	9.40049	0.860618	0.308981	65	50.3723	3.14839	3.59293	0.8	413.86	-51.2059	0.0088845	0.705399
1	226	34.4212	332.557	3	9.38865	0.848702	0.167824	65	48.4266	3.01167	3.43702	0.8	396.645	-49.0879	0.0088845	0.694818
1	227	32.8599	317.461	3	9.37573	0.835769	0.0345745	65	46.4822	2.87496	3.28113	0.8	379.431	-46.9693	0.0088845	0.684396
1	228	31.3005	302.387	3	9.36168	0.82175	0	65	44.5562	2.73844	3.12542	0.8	362.237	-44.8502	0.0088845	0.67413
1	229	29.7411	287.313	3	9.34623	0.806536	0	65	42.6357	2.60193	2.96971	0.8	345.044	-42.7305	0.0088845	0.664018
1	230	28.1814	272.237	3	9.32912	0.79002	0	65	40.7148	2.4654	2.81397	0.8	327.847	-40.6103	0.0088845	0.654057
1	231	26.6213	257.157	3	9.31008	0.772091	0	65	38.7936	2.32884	2.65819	0.8	310.647	-38.4896	0.0088845	0.644247
1	232	25.0608	242.072	3	9.28875	0.752623	0	65	36.8717	2.19223	2.50236	0.8	293.44	-36.3682	0.0088845	0.634583
1	233	23.5002	226.988	3	9.26474	0.731494	0	65	34.95	2.05563	2.34654	0.8	276.235	-34.2462	0.0088845	0.625064
1	234	21.94	211.909	3	9.23753	0.708568	0	65	33.0289	1.91907	2.19075	0.8	259.033	-32.1234	0.0088845	0.615688
1	235	20.3792	196.824	3	9.20632	0.683673	0	65	31.1069	1.78245	2.0349	0.8	241.824	-29.9998	0.0088845	0.606453
1	236	18.8181	181.736	3	9.17023	0.656647	0	65	29.1848	1.64582	1.87902	0.8	224.612	-27.8754	0.0088845	0.597356
1	237	17.257	166.65	3	9.12801	0.627315	0	65	27.2627	1.50919	1.72313	0.8	207.4	-25.7501	0.0088845	0.588396
1	238	15.696	151.566	3	9.07798	0.595483	0	65	25.341	1.37259	1.56727	0.8	190.189	-23.6237	0.0088845	0.57957
1	239	14.133	136.461	3	9.01747	0.560883	0	65	23.4168	1.23581	1.4112	0.8	172.958	-21.4963	1.60197	0.570876
1	240	12.5692	121.349	3	8.94301	0.523303	0	65	21.4914	1.09895	1.25505	0.8	155.717	-19.3674	3.82094	0.562313
1	241	11.0059	106.245	3	8.84941	0.482531	0	65	19.5673	0.962167	1.09895	0.8	138.482	-17.2368	5.51333	0.553878
1	242	9.44399	91.1579	3	8.72826	0.438322	0	65	17.6453	0.825535	0.942993	0.8	121.262	-15.1043	6.67816	0.54557
1	243	9.43706	91.0813	3	8.72673	0.390371	0	65	15.7247	0.824841	0.942299	0.8	104.051	-12.9701	7.31752	0.537387
1	244	9.43025	91.0062	3	8.72521	0.390122	0	65	15.7149	0.82416	0.941619	0.8	103.976	-12.9701	7.31911	0.529326
1	245	9.42276	90.9234	3	8.72355	0.389848	0	65	15.7041	0.823411	0.940869	0.8	103.894	-12.9701	7.3207	0.521386
1	246	9.41656	90.855	3	8.72217	0.389621	0	65	15.6952	0.822791	0.94025	0.8	103.825	-12.9701	7.32229	0.513565
1	247	9.41048	90.7878	3	8.72081	0.389398	0	65	15.6865	0.822183	0.939641	0.8	103.758	-12.9701	7.32386	0.505862
1	248	9.40429	90.7195	3	8.71943	0.389171	0	65	15.6776	0.821564	0.939023	0.758631	103.69	-12.9701	7.32503	0.498274
1	249	9.39869	90.6576	3	8.71818	0.388966	0	65	15.6695	0.821004	0.938462	0.5	103.628	-12.9701	7.32658	0.4908
1	250	9.39201	90.5839	3	8.71669	0.388721	0	65	15.6599	0.820337	0.937795	0.5	103.554	-12.9701	7.32813	0.483438
1	251	9.38539	90.5108	3	8.71521	0.388478	0	65	15.6504	0.819674	0.937133	0.5	103.481	-12.9701	7.32966	0.476186
1	252	9.37878	90.4379	3	8.71372	0.388236	0	65	15.6408	0.819014	0.936472	0.5	103.408	-12.9701	7.33119	0.469043
1	253	9.37188	90.3617	3	8.71218	0.387982	0	65	15.6309	0.818324	0.935782	0.5	103.332	-12.9701	7.3327	0.462008
1	254	9.36558	90.2921	3	8.71076	0.387751	0	65	15.6218	0.817694	0.935152	0.5	103.262	-12.9701	7.33421	0.455078
1	255	9.3594	90.2238	3	8.70937	0.387524	0	65	15.6129	0.817075	0.934534	0.5	103.194	-12.9701	7.33533	0.448252
1	256	9.35324	90.1558	3	8.70798	0.387297	0	65	15.6041	0.816459	0.933917	0.5	103.126	-12.9701	7.33682	0.441528
1	257	9.34786	90.0964	3	8.70677	0.3871	0	65	15.5963	0.815922	0.93338	0.5	103.067	-12.9701	7.33794	0.434905
1	258	9.34247	90.0369	3	8.70555	0.386901	0	65	15.5886	0.815382	0.932841	0.5	103.007	-12.9701	7.33941	0.428381
1	259	9.33722	89.9789	3	8.70436	0.386708	0	65	15.581	0.814857	0.932316	0.5	102.949	-12.9701	7.34051	0.421956
